model,Date,Ticker,Sector,position_weight,position_dollars,transaction_cost_pct,gross_contribution_pct,net_contribution_pct,benchmark_contribution_pct,net_outperformance_contribution_pct,predicted_outperformance_probability
random_forest,2012-06-22 21:56:07,jpm,Financials,0.004423526869013534,442.3526869013534,0.0011058817172533836,0.2148949352966775,0.21378905357942413,0.09665406208794573,0.1171349914914784,0.5586605258363727
random_forest,2012-01-27 14:56:29,mrk,Health Care,0.004406829650334536,440.6829650334536,0.001101707412583634,0.07729579206686776,0.07619408465428414,0.07275675752702321,0.003437327127260928,0.5565517838204586
random_forest,2013-08-11 02:30:32,aapl,Information Technology,0.004401641162745556,440.1641162745556,0.001100410290686389,0.2999718452411097,0.2988714349504233,0.07355142382947824,0.22532001112094505,0.5558965141022932
random_forest,2013-01-30 10:11:50,pfe,Health Care,0.004395777310788392,439.5777310788392,0.001098944327697098,0.06492563088034455,0.06382668655264745,0.09600377646761847,-0.03217708991497102,0.5551559505848059
random_forest,2012-03-09 20:40:39,wfc,Financials,0.004394455477824478,439.4455477824478,0.0010986138694561195,0.08230815109965248,0.08120953723019636,0.06811405990627942,0.013095477323916943,0.5549890123202595
random_forest,2013-05-08 21:34:35,wmt,Consumer Staples,0.004343868011856862,434.3868011856862,0.0010859670029642154,0.013248797436163428,0.012162830433199212,0.07480140716417516,-0.06263857673097595,0.5486001689436847
random_forest,2013-04-22 02:43:35,amd,Information Technology,0.004342533867968516,434.25338679685154,0.001085633466992129,0.32482153332404495,0.3237358998570528,0.09874922015760404,0.22498667969944877,0.5484316758954281
random_forest,2012-05-01 11:56:52,bac,Financials,0.0043298948661308,432.98948661308,0.0010824737165327,0.2024225849916149,0.2013401112750822,0.06477522719731676,0.13656488407776543,0.5468354583021393
random_forest,2012-10-15 09:41:26,amd,Information Technology,0.004313140204224771,431.3140204224771,0.0010782850510561927,0.1991808146310999,0.1981025295800437,0.08781553455801633,0.11028699502202738,0.5447194616081438
random_forest,2012-02-04 03:41:42,goog,Communication Services,0.004291005289458839,429.1005289458839,0.0010727513223647098,0.1289876190011327,0.127914867678768,0.0639788888658313,0.06393597881293671,0.5419239765825863
random_forest,2013-05-16 21:45:30,bac,Financials,0.004290185362062372,429.0185362062372,0.001072546340515593,0.038182649722355105,0.03711010338183951,0.06877167135385982,-0.03166156797202031,0.5418204254831984
random_forest,2012-07-01 05:19:14,bac,Financials,0.004273962270488456,427.3962270488456,0.001068490567622114,0.2508388456549675,0.24977035508734538,0.09065073975706016,0.15911961533028524,0.5397715624068007
random_forest,2012-01-08 14:45:10,ge,Industrials,0.004263901284510068,426.3901284510068,0.001065975321127517,0.07478882853030659,0.07372285320917908,0.07176145861830444,0.001961394590874646,0.5385009301978066
random_forest,2012-07-14 03:36:27,bac,Financials,0.0042614582346835305,426.14582346835306,0.0010653645586708826,0.32770613824716355,0.32664077368849265,0.11143713283697432,0.21520364085151833,0.538192390080124
random_forest,2013-04-29 12:28:07,pfe,Health Care,0.00421841976591402,421.841976591402,0.001054604941478505,0.03294585837178849,0.03189125343030998,0.08538081606209975,-0.05348956263178977,0.5327569322868431
random_forest,2012-07-26 00:41:15,jpm,Financials,0.004151558104245371,415.15581042453704,0.0010378895260613427,0.252912919710628,0.2518750301845667,0.11196752207149764,0.13990750811306907,0.5243127717398018
random_forest,2012-03-10 02:13:15,bac,Financials,0.004134896700512181,413.4896700512181,0.0010337241751280453,0.2092671220129215,0.20823339783779346,0.06409089885793881,0.14414249897985465,0.5222085529012189
random_forest,2012-03-01 23:19:11,bac,Financials,0.004132690794457795,413.26907944577954,0.0010331726986144488,0.16650611210870456,0.16547293941009011,0.05327038434056098,0.11220255506952914,0.5219299623844705
random_forest,2012-01-17 02:03:48,ge,Industrials,0.004110987947040815,411.09879470408146,0.0010277469867602037,0.0695579160639306,0.0685301690771704,0.0666391146215316,0.0018910544556387937,0.5191890444452018
random_forest,2012-07-16 18:22:38,goog,Communication Services,0.0040927674691105045,409.27674691105045,0.0010231918672776261,0.24536140977317475,0.24433821790589713,0.10829462723266395,0.13604359067323318,0.516887925432488
random_forest,2013-04-22 01:16:36,pfe,Health Care,0.004080173908914207,408.01739089142075,0.0010200434772285518,0.01440301389846715,0.013382970421238599,0.09278315468870907,-0.07940018426747047,0.5152974468009013
random_forest,2012-08-15 11:02:12,amd,Information Technology,0.004080039648343233,408.0039648343233,0.0010200099120858082,-0.04867487300473477,-0.049694882916820574,0.08437521992773805,-0.13407010284455861,0.5152804906291857
random_forest,2012-01-15 06:54:17,ebay,Consumer Discretionary,0.004069858860645872,406.98588606458725,0.001017464715161468,0.2998672008523879,0.29884973613722643,0.06755965708672149,0.23129007905050494,0.5139947283004256
random_forest,2013-01-22 16:39:21,bac,Financials,0.004050894887624523,405.0894887624523,0.0010127237219061307,0.20882363145704413,0.207810907735138,0.10564733866924754,0.10216356906589046,0.5115997110542849
random_forest,2012-11-12 08:24:42,bac,Financials,0.003960047264486923,396.00472644869234,0.0009900118161217308,0.20996170596309668,0.20897169414697495,0.1218902548009075,0.08708143934606745,0.5001262912207678
xgboost,2012-01-08 08:59:52,aapl,Information Technology,0.009807851287357689,980.7851287357689,0.0024519628218394223,0.3144397122726875,0.3119877494508481,0.1650661371662299,0.14692161228461822,0.8811533451080322
xgboost,2012-10-21 05:19:34,aapl,Information Technology,0.009803733307411355,980.3733307411355,0.002450933326852839,0.010980181304300719,0.00852924797744788,0.23813268203702181,-0.22960343405957392,0.8807833790779114
xgboost,2012-10-11 20:20:07,aapl,Information Technology,0.009768016946784508,976.8016946784508,0.002442004236696127,-0.07032972201684845,-0.07277172625354458,0.20864484198331706,-0.2814165682368617,0.8775745630264282
xgboost,2012-09-23 15:53:29,aapl,Information Technology,0.00976091480801771,976.0914808017711,0.0024402287020044277,-0.16700925236518302,-0.16944948106718744,0.1858478179446572,-0.35529729901184465,0.8769364953041077
xgboost,2012-01-01 09:11:12,bac,Financials,0.009644478211835774,964.4478211835774,0.0024111195529589436,1.0592530420059232,1.0568419224529642,0.15421520660725405,0.9026267158457101,0.8664756417274475
xgboost,2012-05-15 15:13:11,aapl,Information Technology,0.009633990532281781,963.3990532281781,0.0024084976330704454,-0.09450944712168428,-0.09691794475475472,0.26348964105790673,-0.36040758581266147,0.8655334115028381
xgboost,2013-01-20 19:31:49,aapl,Information Technology,0.009628893976466133,962.8893976466134,0.0024072234941165333,0.2799119478958705,0.27750472440175394,0.25333620052082395,0.024168523880929993,0.8650755286216736
xgboost,2012-03-24 15:41:10,ma,Information Technology,0.009480121252914406,948.0121252914406,0.0023700303132286014,0.23937306163608874,0.23700303132286013,0.13177368541551024,0.10522934590734989,0.8517095446586609
xgboost,2012-06-16 02:22:44,ma,Information Technology,0.009435796741843916,943.5796741843916,0.002358949185460979,0.3583715602552319,0.35601261106977095,0.22372274074911924,0.1322898703206517,0.847727358341217
xgboost,2012-08-18 06:28:42,ma,Information Technology,0.009432143834225984,943.2143834225984,0.002358035958556496,0.47000372725948075,0.46764569130092426,0.1814744473705079,0.2861712439304164,0.8473991751670837
xgboost,2012-09-04 07:05:00,ma,Information Technology,0.009341211910684113,934.1211910684113,0.0023353029776710284,0.4852759587600397,0.48294065578236867,0.18831883211939174,0.29462182366297696,0.8392297029495239
xgboost,2012-11-26 16:03:03,ma,Information Technology,0.009267975292624537,926.7975292624537,0.0023169938231561342,0.5890725095992156,0.5867555157760596,0.28638043654209816,0.3003750792339614,0.8326500058174133
xgboost,2013-03-15 02:24:36,ma,Information Technology,0.00918824491144031,918.8244911440311,0.0022970612278600776,0.4923980448040863,0.4901009835762262,0.18707266639692471,0.3030283171793015,0.8254868984222412
xgboost,2013-04-25 02:13:39,ma,Information Technology,0.009128432363983943,912.8432363983942,0.0022821080909959856,0.33437447749273186,0.33209236940173587,0.18156451971964063,0.15052784968209523,0.8201132416725159
xgboost,2013-04-25 00:09:21,ma,Information Technology,0.009128432363983943,912.8432363983942,0.0022821080909959856,0.33437447749273186,0.33209236940173587,0.18156451971964063,0.15052784968209523,0.8201132416725159
xgboost,2013-04-23 03:01:29,aapl,Information Technology,0.0089816360319676,898.1636031967599,0.0022454090079919,0.4886010001390374,0.4863555911310455,0.19041068387771312,0.29594490725333233,0.8069248199462891
xgboost,2012-01-28 00:34:11,ma,Information Technology,0.008884549363788683,888.4549363788683,0.002221137340947171,0.46937074288895614,0.467149605548009,0.1466839099961512,0.3204656955518578,0.798202395439148
